x,y
218.4520312003481,19.260323639381014
224.92613874899217,27.470935602182614
227.22255414532097,25.276245599876212
228.29587430161632,30.725179958384015
231.56538347044577,35.461706374727626
238.84519565715394,33.325441114116764
234.47720807733194,35.38365710703686
235.52882747096479,41.575484434721616
233.10708796712447,48.3759388473935
243.7696246929372,49.27312174732945
246.29374511720155,46.566597019064886
245.32435905578458,46.88815774363496
254.83383361814558,49.61730847647253
249.04750461778679,54.056276688027445
255.8716205507217,56.53419504187572
264.9612538110151,62.826799036819935
259.9651391012807,61.758134906189994
262.89519965203766,55.97893734691074
265.9934351638169,51.569902925580635
272.5180564102332,61.94695616017286
275.625788321427,62.85588399123175
276.49069977018337,64.5069917874047
271.6218584588992,66.86712334301801
276.81043301693944,71.13603748171745
285.1943622831979,79.07003310118857
288.14290304721703,74.08234689784824
285.8894460954444,73.40062197869462
284.7189099438437,75.40921353851384
283.34873553828385,86.47120378191423
286.9536207096663,95.67996041897497
279.538112420274,98.54280523022115
286.27590172152384,108.71284048845239
279.0649352242084,108.53795138164477
286.0987209323146,110.40356542242833
282.06883309503604,106.15426096057786
278.3568069233701,102.81062499840897
280.59046676243383,113.87459020182096
275.5205973120475,119.88836733682308
282.072841165915,123.7363062191432
274.73644199521806,129.07267056642868
276.3739622331958,131.27897806247515
275.200786012619,135.37956494636975
279.27513325120196,151.0289916747572
280.59196422216553,159.9445296760533
282.48248547710483,159.8530868423409
282.9671160354664,155.04329741219306
284.1127272481173,148.43138359700362
279.3200295390265,154.8835489164398
285.73514491621205,167.29151178862315
283.6962509678057,170.9975638920728
288.0020319928189,166.64809215914383
288.4353404305495,166.09065519859163
285.67139048087,168.47755425272112
286.6228658307324,176.335274237444
289.50254535317936,181.99978043855273
288.1919529550014,194.25019985748327
278.4329720221385,203.81522026957992
276.49448871999937,206.65607599710927
274.59594328707254,203.63446824914212
276.80833428997516,210.98173258595895
277.93389458085295,210.09814504420052
293.77670602397075,218.8463313359913
292.79840698921106,218.56211324103552
284.039053336737,219.0384653473998
285.68712371974914,216.5818224182024
276.4323487819388,222.691318856375
276.20105211992865,221.67791690263445
268.39780269914604,232.11317866143685
268.56311349125764,226.78222335798733
259.9454038574857,227.79969723026474
262.2908227301914,234.02167923194605
265.62213890979024,228.94489466063246
262.971888337048,240.0079058870441
265.9150914027894,243.63204894842633
272.7759654898915,248.14896454353712
271.62408808686934,249.48841678293914
261.430587117498,246.28492462834734
257.80598104302726,247.86786189952667
245.0731641105394,245.51148959706995
241.8359701010002,252.70757258075355
239.96327286463261,254.61957819554493
232.46533748893452,256.640768658511
237.0522203927827,259.18718034903
225.5414448524112,254.43613638097693
226.11115011047735,256.27152239454625
222.65587229176847,256.05855658978794
222.0033727735395,257.60679812392317
217.57572592859754,256.1881345408164
218.63832767051346,258.0945375489138
217.47942492389728,254.91679214120487
221.5810864614813,264.7731889950915
206.18006979598505,262.3925800043781
205.20491200804162,257.88829848083674
201.04832490073375,263.1813410928114
196.86595000549698,268.0695564206745
190.3405997409321,258.41189602788484
192.29974824320308,266.6199723633698
200.87379171314535,257.27539022771293
198.24957175915208,251.15881374744953
200.52837308107976,258.55086246321395
188.3768868787004,265.50326796703456
180.5382280970567,268.68606604957074
177.99045325939971,277.97912999058406
183.33297068672567,273.7438087534918
183.1284418142602,275.6448468735282
169.48720334384527,272.38545468658396
176.59460282130982,275.26894835310907
175.265631402171,274.96344003354693
166.19264631982415,275.61664703285555
159.68038530112818,268.4693597576098
